Name;ReleaseDate;Action;Adventure;Children;Comedy;Crime;Documentary;Drama;Fantasy;Noir;Horror;Musical;Mystery;Romance;SciFi;Thriller;War;Western;AvgRating;Watches
Surf Nazis Must Die;1987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.05;20
Your Friends and Neighbors;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.38;109
Return to Paradise;1998;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.52;144
Blade;1998;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.48;809
Dance with Me;1998;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.08;79
Dead Man on Campus;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.68;130
Wrongfully Accused;1998;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55;123
Next Stop, Wonderland;1998;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.69;196
The Strike! (a.k.a. All I Wanna Do Hairy Bird);1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.25;4
The Navigator: A Mediaeval Odyssey;1988;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3.56;110
Beetlejuice;1988;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3.57;1495
Deja Vu;1997;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.83;18
Rope;1948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.9;191
Family Plot;1976;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3.22;83
Frenzy;1972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.66;95
Topaz;1969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.15;39
Torn Curtain;1966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.33;58
Marnie;1964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.57;118
The Wrong Man;1956;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;3.58;98
The Man Who Knew Too Much;1956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.93;179
The Trouble with Harry;1955;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.6;147
I Confess;1953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.59;17
Strangers on a Train;1951;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4.3;482
Stage Fright;1950;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.58;26
54;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.76;259
I Married A Strange Person;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.71;21
Why Do Fools Fall In Love?;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.85;52
Merry War, A;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.8;10
See the Sea (Regarde la mer);1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;7
Willow;1988;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.5;802
The Untouchables;1987;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4.01;1127
Dirty Work;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.01;135
Knock Off;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44;27
Firelight;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.18;11
Modulations;1998;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;2
Phoenix;1998;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Under Capricorn;1949;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.5;8
The Paradine Case;1947;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.4;20
Lifeboat;1944;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;3.94;213
Shadow of a Doubt;1943;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4.27;233
Saboteur;1942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.82;89
Mr. & Mrs. Smith;1941;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;33
Suspicion;1941;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;4.01;167
Jamaica Inn;1939;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.88;8
The Lady Vanishes;1938;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;4.19;199
Young and Innocent;1937;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.3;10
Sabotage;1936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.7;54
Secret Agent;1936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.53;19
The Man Who Knew Too Much;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.84;128
Waltzes from Vienna;1933;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
Number Seventeen;1932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1
Rich and Strange;1932;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.5;12
The Skin Game;1931;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Elstree Calling;1930;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
Juno and Paycock;1930;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1
Murder!;1930;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.4;10
The Manxman;1929;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Blackmail;1929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.09;11
Champagne;1928;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
The Farmer's Wife;1928;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;3
Downhill;1927;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Easy Virtue;1927;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
The Ring;1927;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1
The Lodger;1926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.52;21
The Mountain Eagle;1926;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
The Pleasure Garden;1925;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Always Tell Your Wife;1923;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
Rounders;1998;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.61;345
Cube;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.47;233
Digging to China;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.6;5
Let's Talk About Sex;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.88;8
One Man's Hero;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;1
Simon Birch;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.61;202
Without Limits;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.59;44
Seven Beauties (Pasqualino Settebellezze);1976;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.83;77
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto);1975;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.74;97
My Bodyguard;1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.51;238
Class;1983;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.78;129
Grandview, U.S.A.;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.5;6
Broadcast News;1987;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.75;789
The Allnighter;1987;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1.86;7
Working Girl;1988;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.41;514
Stars and Bars;1988;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.71;14
Married to the Mob;1988;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.09;365
Say Anything...;1989;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;4.02;914
My Blue Heaven;1990;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.19;239
Men Don't Leave;1990;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.15;62
The Cabinet of Dr. Ramirez;1991;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;2
Hero;1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.02;186
Toys;1992;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2.56;440
Choices;1981;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1
Young Doctors in Love;1982;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.61;79
Parasite;1982;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.38;24
No Small Affair;1984;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.94;17
Master Ninja I;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2
Blame It on Rio;1984;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.72;201
Wisdom;1986;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2.8;49
One Crazy Summer;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;161
About Last Night...;1986;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.16;326
The Seventh Sign;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.1;175
We're No Angels;1989;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.59;83
Nothing But Trouble;1991;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;83
The Butcher's Wife;1991;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.87;195
Mortal Thoughts;1991;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2.95;74
Few Good Men, A;1992;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.93;1061
Indecent Proposal;1993;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.74;217
Century of Cinema, A;1994;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
Permanent Midnight;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;76
One True Thing;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.46;112
Rush Hour;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.57;627
Lilian's Story;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Six-String Samurai;1998;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.37;71
Soldier's Daughter Never Cries, A;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.71;70
Somewhere in the City;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1
Ronin;1998;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.53;806
Urban Legend;1998;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2.72;226
Clay Pigeons;1998;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.43;125
Monument Ave.;1998;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.45;11
Pecker;1998;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.52;316
The Sheltering Sky;1990;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.92;61
Bandit Queen;1994;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.79;43
If....;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.89;54
The Fiendish Plot of Dr. Fu Manchu;1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.51;43
Them!;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3.44;280
The Thing;1982;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;3.79;741
The Player;1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.96;978
Stardust Memories;1980;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.28;121
Edward Scissorhands;1990;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.59;1473
Overnight Delivery;1996;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2.5;20
Shadrach;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.24;25
Antz;1998;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.48;645
The Impostors;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.81;74
Night at the Roxbury, A;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.38;144
What Dreams May Come;1998;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.11;355
Strangeland;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.87;15
The Battle of the Sexes;1959;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.75;4
The Producers;1968;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;4.14;658
History of the World: Part I;1981;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59;371
My Cousin Vinny;1992;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78;1086
Nashville;1975;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3.92;325
Love Is the Devil;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.57;7
Slam;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.48;25
Holy Man;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.49;90
One Tough Cop;1998;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.63;38
Detroit 9000;1973;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1
The Inheritors;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.5;2
The Mighty;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.8;134
2010;1984;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3.42;470
Children of a Lesser God;1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.83;331
The Elephant Man;1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.01;457
Beloved;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.13;104
Bride of Chucky;1998;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2.37;147
Practical Magic;1998;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2.98;236
The Alarmist;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.63;8
Happiness;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.9;320
Reach the Rock;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
Apt Pupil;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.11;187
Pleasantville;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;1158
Soldier;1998;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2.93;290
The Cruise;1998;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.94;35
Life Is Beautiful;1997;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.33;1152
Orgazmo;1997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;119
Shattered Image;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;12
Tales from the Darkside: The Movie;1990;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.85;100
Vampires;1998;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.85;173
American History X;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.23;640
Hands on a Hard Body;1996;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4.16;92
Living Out Loud;1998;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.22;179
Belly;1998;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.25;8
Gods and Monsters;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.81;578
The Siege;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.12;386
The Waterboy;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.93;420
Elizabeth;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.03;938
Velvet Goldmine;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.21;126
I Still Know What You Did Last Summer;1998;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;2.2;295
I'll Be Home For Christmas;1998;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.93;27
Meet Joe Black;1998;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.25;344
Dancing at Lughnasa;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;44
Hard Core Logo;1996;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.73;11
The Naked Man;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2
Runaway Train;1985;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.42;201
Desert Bloom;1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;43
The Stepford Wives;1975;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.31;300
The Pope of Greenwich Village;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.74;95
Sid and Nancy;1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.55;304
Mona Lisa;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3.61;167
Heart Condition;1990;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.79;19
Nights of Cabiria (Le Notti di Cabiria);1957;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.21;111
The Big Chill;1983;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.87;838
Enemy of the State;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.69;988
The Rugrats Movie;1998;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.78;141
Bug's Life, A;1998;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;1703
Celebrity;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.9;96
Central Station (Central do Brasil);1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.28;215
Savior;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;4
Waking Ned Devine;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.88;703
The Celebration (Festen);1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.31;117
Pink Flamingos;1972;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.24;158
Glen or Glenda;1953;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.85;53
Godzilla (Gojira);1954;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.32;301
Godzilla (Gojira);1984;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.78;121
King Kong vs. Godzilla (Kingukongu tai Gojira);1962;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.77;136
King Kong;1933;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.66;756
King Kong;1976;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.76;309
King Kong Lives;1986;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.69;58
Desperately Seeking Susan;1985;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.95;840
The Emerald Forest;1985;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.51;142
Fletch;1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59;599
Fletch Lives;1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.97;238
Red Sonja;1985;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.48;189
Gung Ho;1986;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2.93;244
The Money Pit;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.89;418
View to a Kill, A;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.27;325
Lifeforce;1985;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.95;183
Police Academy;1984;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;413
Police Academy 2: Their First Assignment;1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.39;225
Police Academy 3: Back in Training;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.03;196
Police Academy 4: Citizens on Patrol;1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.91;174
Police Academy 5: Assignment: Miami Beach;1988;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.77;150
Police Academy 6: City Under Siege;1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.66;149
Babe: Pig in the City;1998;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.29;523
Home Fries;1998;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.58;146
Jerry Springer: Ringmaster;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1.97;59
Very Bad Things;1998;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2.77;217
Steam: The Turkish Bath (Hamam);1997;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.47;15
Psycho;1998;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2.65;264
Little Voice;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.69;330
Simple Plan, A;1998;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.75;745
Jack Frost;1998;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2.23;205
Star Trek: Insurrection;1998;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.35;807
The Prince of Egypt;1998;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.57;579
Rushmore;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.84;1220
Shakespeare in Love;1998;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4.13;2369
Mass Appeal;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.3;23
Miracle on 34th Street;1947;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.96;380
Santa Claus: The Movie;1985;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.67;223
Prancer;1989;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.86;43
Pale Rider;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.77;312
Rambo: First Blood Part II;1985;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.83;401
First Blood;1982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.57;397
Rambo III;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.34;301
The Jewel of the Nile;1985;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.16;673
Romancing the Stone;1984;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.69;1345
Cocoon;1985;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3.54;1006
Cocoon: The Return;1988;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2.53;259
Rocky II;1979;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.18;445
Rocky III;1982;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.88;401
Rocky IV;1985;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.65;375
Rocky V;1990;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.1;274
Clue;1985;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3.25;443
Young Sherlock Holmes;1985;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3.39;379
Violets Are Blue...;1986;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2.8;15
Back to School;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.15;354
Heartburn;1986;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2.95;74
Nothing in Common;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.07;110
Extremities;1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.2;69
The Karate Kid;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.42;493
The Karate Kid, Part II;1986;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.68;477
The Karate Kid III;1989;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.12;286
Christmas Vacation;1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59;515
You've Got Mail;1998;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.38;838
The General;1998;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.62;58
The Theory of Flight;1998;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;2.96;27
The Thin Red Line;1998;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.4;803
The Faculty;1998;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2.78;513
Mighty Joe Young;1998;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.83;180
Mighty Joe Young;1949;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.11;144
Patch Adams;1998;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.14;474
Stepmom;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.14;146
Civil Action, A;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.36;612
